match_id,team,player,position,fpl_position,starter,minutes
M0025,Nott'm Forest,Ryan Yates,DM,MID,True,90
M0025,Nott'm Forest,Xaver Schlager,CM,MID,True,90
M0025,Nott'm Forest,Chris Wood,ST,FWD,False,0
M0025,Nott'm Forest,Igor Jesus Maciel da Cruz,RW,FWD,False,0
M0025,Nott'm Forest,Taiwo Awoniyi,LW,FWD,False,0
M0025,Nott'm Forest,Arnaud Kalimuendo,ST,FWD,True,90
M0025,Fulham,Bernd Leno,GK,GK,False,0
M0025,Fulham,Benjamin Lecomte,GK,GK,False,0
M0025,Fulham,Alfie McNally,GK,GK,True,90
M0025,Fulham,Joachim Andersen,RB,DEF,True,90
M0025,Fulham,Antonee Robinson,CB,DEF,False,0
M0025,Fulham,Jorge Cuenca Barreno,CB,DEF,False,0
M0025,Fulham,Kenny Tete,LB,DEF,True,90
M0025,Fulham,Calvin Bassey,CB,DEF,True,90
M0025,Fulham,Timothy Castagne,RB,DEF,True,90
M0025,Fulham,Ryan Sessegnon,LB,DEF,False,0
M0025,Fulham,Alex Iwobi,DM,MID,True,90
M0025,Fulham,Emile Smith Rowe,CM,MID,True,90
M0025,Fulham,Kevin Santos Lopes de Macedo,AM,MID,True,90
M0025,Fulham,Oscar Bobb,RW,MID,False,0
M0025,Fulham,Sander Berge,LW,MID,True,90
M0025,Fulham,Tom Cairney,CM,MID,False,0
M0025,Fulham,Saša Lukić,AM,MID,False,0
M0025,Fulham,Josh King,DM,MID,True,90
M0025,Fulham,Harrison Reed,DM,MID,False,0
M0025,Fulham,Rodrigo Muniz Carvalho,ST,FWD,True,90
M0025,Fulham,Jonah Kusi-Asare,RW,FWD,False,0
M0026,Brentford,Caoimhín Kelleher,GK,GK,True,90
M0026,Brentford,Hákon Rafn Valdimarsson,GK,GK,False,0
M0026,Brentford,Nathan Collins,RB,DEF,False,0
M0026,Brentford,Sepp van den Berg,CB,DEF,False,0
M0026,Brentford,Kristoffer Ajer,CB,DEF,True,90
M0026,Brentford,Michael Kayode,LB,DEF,False,0
M0026,Brentford,Rico Henry,CB,DEF,True,90
M0026,Brentford,Aaron Hickey,RB,DEF,True,90
M0026,Brentford,Ethan Pinnock,LB,DEF,False,0
M0026,Brentford,Kim Ji-soo,RB,DEF,True,90
M0026,Brentford,Jannik Schuster,CB,DEF,False,0
M0026,Brentford,Keane Lewis-Potter,DM,MID,True,90
M0026,Brentford,Kevin Schade,CM,MID,True,90
M0026,Brentford,Dango Ouattara,AM,MID,False,0
M0026,Brentford,Mikkel Damsgaard,RW,MID,True,90
M0026,Brentford,Mathias Jensen,LW,MID,True,90
M0026,Brentford,Vitaly Janelt,CM,MID,False,0
M0026,Brentford,Antoni Milambo,AM,MID,False,0
M0026,Brentford,Fábio Freitas Gouveia Carvalho,DM,MID,False,0
M0026,Brentford,Jordan Henderson,DM,MID,True,90
M0026,Brentford,Yehor Yarmoliuk,CM,MID,False,0
M0026,Brentford,Josh Dasilva,AM,MID,False,0
M0026,Brentford,Jaidon Anthony,RW,MID,False,0
M0026,Brentford,Igor Thiago Nascimento Rodrigues,ST,FWD,True,90
M0026,Brentford,Kaye Furo,RW,FWD,False,0
M0026,Brentford,Callum Wilson,LW,FWD,False,0
M0026,Nott'm Forest,Matz Sels,GK,GK,True,90
M0026,Nott'm Forest,John Victor Maciel Furtado,GK,GK,False,0
M0026,Nott'm Forest,Neco Williams,RB,DEF,False,0
M0026,Nott'm Forest,Felipe Rodrigues da Silva,CB,DEF,True,90
M0026,Nott'm Forest,Nikola Milenković,CB,DEF,True,90
M0026,Nott'm Forest,Murillo Costa dos Santos,LB,DEF,False,0
M0026,Nott'm Forest,Ola Aina,CB,DEF,False,0
M0026,Nott'm Forest,Jair Paula da Cunha Filho,RB,DEF,False,0
M0026,Nott'm Forest,Nicolò Savona,LB,DEF,False,0
M0026,Nott'm Forest,Omar Richards,RB,DEF,True,90
M0026,Nott'm Forest,Zach Abbott,CB,DEF,False,0
M0026,Nott'm Forest,Luca Netz,CB,DEF,False,0
M0026,Nott'm Forest,Tyler Bindon,LB,DEF,True,90
M0026,Nott'm Forest,Morgan Gibbs-White,DM,MID,False,0
M0026,Nott'm Forest,Callum Hudson-Odoi,CM,MID,False,0
M0026,Nott'm Forest,Dan Ndoye,AM,MID,True,90
M0026,Nott'm Forest,Omari Hutchinson,RW,MID,True,90
M0026,Nott'm Forest,Dilane Bakwa,LW,MID,True,90
M0026,Nott'm Forest,James McAtee,CM,MID,False,0
M0026,Nott'm Forest,Nicolás Domínguez,AM,MID,False,0
M0026,Nott'm Forest,Ibrahim Sangaré,DM,MID,False,0
M0026,Nott'm Forest,Ryan Yates,DM,MID,True,90
M0026,Nott'm Forest,Xaver Schlager,CM,MID,True,90
M0026,Nott'm Forest,Chris Wood,ST,FWD,False,0
M0026,Nott'm Forest,Igor Jesus Maciel da Cruz,RW,FWD,True,90
M0026,Nott'm Forest,Taiwo Awoniyi,LW,FWD,False,0
M0026,Nott'm Forest,Arnaud Kalimuendo,ST,FWD,False,0
M0027,Hull City,Dillon Phillips,GK,GK,True,90
M0027,Hull City,Jack Butland,GK,GK,False,0
M0027,Hull City,Harvey Cartwright,GK,GK,False,0
M0027,Hull City,Thimothée Lo-Tutala,GK,GK,False,0
M0027,Hull City,John Egan,RB,DEF,False,0
M0027,Hull City,Charlie Hughes,CB,DEF,True,90
M0027,Hull City,Semi Ajayi,CB,DEF,False,0
M0027,Hull City,Lewie Coyle,LB,DEF,False,0
M0027,Hull City,Cody Drameh,CB,DEF,True,90
M0027,Hull City,Ryan Giles,RB,DEF,False,0
M0027,Hull City,Matty Jacob,LB,DEF,True,90
M0027,Hull City,Cathal McCarthy,RB,DEF,False,0
M0027,Hull City,Paddy McNair,CB,DEF,False,0
M0027,Hull City,Matt Targett,CB,DEF,True,90
M0027,Hull City,Mohamed Belloumi,DM,MID,True,90
M0027,Hull City,Liam Millar,CM,MID,False,0
M0027,Hull City,Kieran Dowell,AM,MID,False,0
M0027,Hull City,Matt Crooks,RW,MID,True,90
M0027,Hull City,Regan Slater,LW,MID,True,90
M0027,Hull City,Eliot Matazo,CM,MID,True,90
M0027,Hull City,Abdülkadir Ömür,AM,MID,True,90
M0027,Hull City,Abu Kamara,DM,MID,False,0
M0027,Hull City,Óscar Zambrano,DM,MID,False,0
M0027,Hull City,David Akintola,CM,MID,False,0
M0027,Hull City,Darko Gyabi,AM,MID,False,0
M0027,Hull City,Hidemasa Morita,RW,MID,False,0
M0027,Hull City,Oli McBurnie,ST,FWD,False,0
M0027,Hull City,Enis Destan,RW,FWD,True,90
M0027,Hull City,Mason Burstow,LW,FWD,False,0
M0027,Newcastle,Nick Pope,GK,GK,False,0
M0027,Newcastle,Mark Gillespie,GK,GK,False,0
M0027,Newcastle,Ewen Jaouen,GK,GK,True,90
M0027,Newcastle,Malick Thiaw,RB,DEF,True,90
M0027,Newcastle,Fabian Schär,CB,DEF,True,90
M0027,Newcastle,Sven Botman,CB,DEF,True,90
M0027,Newcastle,Dan Burn,LB,DEF,True,90
M0027,Newcastle,Lewis Hall,CB,DEF,False,0
M0027,Newcastle,Tino Livramento,RB,DEF,False,0
M0027,Newcastle,Alex Murphy,LB,DEF,False,0
M0027,Newcastle,Bruno Guimarães Rodriguez Moura,DM,MID,False,0
M0027,Newcastle,Harvey Barnes,CM,MID,False,0
M0027,Newcastle,Anthony Elanga,AM,MID,False,0
M0027,Newcastle,Jacob Ramsey,RW,MID,False,0
M0027,Newcastle,Jacob Murphy,LW,MID,True,90
M0027,Newcastle,Joelinton Cássio Apolinário de Lira,CM,MID,False,0
M0027,Newcastle,Lewis Miley,AM,MID,False,0
M0027,Newcastle,Joe Willock,DM,MID,True,90
M0027,Newcastle,Bazoumana Touré,DM,MID,True,90
M0027,Newcastle,Sean Steur,CM,MID,True,90
M0027,Newcastle,Aladji Bamba,AM,MID,True,90
M0027,Newcastle,Nick Woltemade,ST,FWD,True,90
M0027,Newcastle,Yoane Wissa,RW,FWD,False,0
M0027,Newcastle,William Osula,LW,FWD,False,0
M0027,Newcastle,Sean Neave,ST,FWD,False,0
M0028,Everton,Jordan Pickford,GK,GK,False,0
M0028,Everton,Mark Travers,GK,GK,True,90
M0028,Everton,Tom King,GK,GK,False,0
M0028,Everton,James Tarkowski,RB,DEF,True,90
M0028,Everton,Jarrad Branthwaite,CB,DEF,True,90
M0028,Everton,Michael Keane,CB,DEF,True,90
M0028,Everton,Jake O'Brien,LB,DEF,False,0
M0028,Everton,Vitalii Mykolenko,CB,DEF,True,90
M0028,Everton,Nathan Patterson,RB,DEF,False,0
M0028,Everton,Adam Aznou,LB,DEF,False,0
M0028,Everton,Kiernan Dewsbury-Hall,DM,MID,True,90
M0028,Everton,Iliman Ndiaye,CM,MID,True,90
M0028,Everton,James Garner,AM,MID,True,90
M0028,Everton,Tim Iroegbunam,RW,MID,False,0
M0028,Everton,Dwight McNeil,LW,MID,True,90
M0028,Everton,Tyrique George,CM,MID,False,0
M0028,Everton,Carlos Alcaraz Durán,AM,MID,False,0
M0028,Everton,Harrison Armstrong,DM,MID,False,0
M0028,Everton,Tyler Dibling,DM,MID,False,0
M0028,Everton,Merlin Röhl,CM,MID,True,90
M0028,Everton,Hayden Hackney,AM,MID,False,0
M0028,Everton,Norberto Bercique Gomes Betuncal,ST,FWD,True,90
M0028,Everton,Thierno Barry,RW,FWD,False,0
M0028,Leeds,Lucas Estella Perri,GK,GK,True,90
M0028,Leeds,Jaka Bijol,RB,DEF,False,0
M0028,Leeds,Joe Rodon,CB,DEF,False,0
M0028,Leeds,Jayden Bogle,CB,DEF,True,90
M0028,Leeds,Gabriel Gudmundsson,LB,DEF,True,90
M0028,Leeds,James Justin,CB,DEF,True,90
M0028,Leeds,Sebastiaan Bornauw,RB,DEF,False,0
M0028,Leeds,Tarik Muharemović,LB,DEF,True,90
M0028,Leeds,Harry Wilson,DM,MID,False,0
M0028,Leeds,Anton Stach,CM,MID,False,0
M0028,Leeds,Noah Okafor,AM,MID,True,90
M0028,Leeds,Brenden Aaronson,RW,MID,True,90
M0028,Leeds,Ethan Ampadu,LW,MID,False,0
M0028,Leeds,Sean Longstaff,CM,MID,False,0
M0028,Leeds,Joe Gelhardt,AM,MID,False,0
M0028,Leeds,Wilfried Gnonto,DM,MID,False,0
M0028,Leeds,Jack Harrison,DM,MID,False,0
M0028,Leeds,Daniel James,CM,MID,True,90
M0028,Leeds,Ilia Gruev,AM,MID,True,90
M0028,Leeds,Tanaka Ao,RW,MID,True,90
M0028,Leeds,Dominic Calvert-Lewin,ST,FWD,False,0
M0028,Leeds,Lukas Nmecha,RW,FWD,False,0
M0028,Leeds,Joël Piroe,LW,FWD,False,0
M0028,Leeds,Mateo Joseph Fernández-Regatillo,ST,FWD,True,90
M0029,Leeds,Lucas Estella Perri,GK,GK,True,90
M0029,Leeds,Jaka Bijol,RB,DEF,True,90
M0029,Leeds,Joe Rodon,CB,DEF,False,0
M0029,Leeds,Jayden Bogle,CB,DEF,True,90
M0029,Leeds,Gabriel Gudmundsson,LB,DEF,False,0
M0029,Leeds,James Justin,CB,DEF,False,0
M0029,Leeds,Sebastiaan Bornauw,RB,DEF,True,90
M0029,Leeds,Tarik Muharemović,LB,DEF,True,90
M0029,Leeds,Harry Wilson,DM,MID,False,0
M0029,Leeds,Anton Stach,CM,MID,False,0
M0029,Leeds,Noah Okafor,AM,MID,False,0
M0029,Leeds,Brenden Aaronson,RW,MID,True,90
M0029,Leeds,Ethan Ampadu,LW,MID,True,90
M0029,Leeds,Sean Longstaff,CM,MID,True,90
M0029,Leeds,Joe Gelhardt,AM,MID,False,0
M0029,Leeds,Wilfried Gnonto,DM,MID,False,0
M0029,Leeds,Jack Harrison,DM,MID,False,0
M0029,Leeds,Daniel James,CM,MID,False,0
M0029,Leeds,Ilia Gruev,AM,MID,True,90
M0029,Leeds,Tanaka Ao,RW,MID,True,90
M0029,Leeds,Dominic Calvert-Lewin,ST,FWD,False,0
M0029,Leeds,Lukas Nmecha,RW,FWD,False,0
M0029,Leeds,Joël Piroe,LW,FWD,True,90
M0029,Leeds,Mateo Joseph Fernández-Regatillo,ST,FWD,False,0
M0029,Hull City,Dillon Phillips,GK,GK,True,90
M0029,Hull City,Jack Butland,GK,GK,False,0
M0029,Hull City,Harvey Cartwright,GK,GK,False,0
M0029,Hull City,Thimothée Lo-Tutala,GK,GK,False,0
M0029,Hull City,John Egan,RB,DEF,True,90
M0029,Hull City,Charlie Hughes,CB,DEF,False,0
M0029,Hull City,Semi Ajayi,CB,DEF,False,0
M0029,Hull City,Lewie Coyle,LB,DEF,False,0
M0029,Hull City,Cody Drameh,CB,DEF,True,90
M0029,Hull City,Ryan Giles,RB,DEF,True,90
M0029,Hull City,Matty Jacob,LB,DEF,False,0
M0029,Hull City,Cathal McCarthy,RB,DEF,True,90
M0029,Hull City,Paddy McNair,CB,DEF,False,0
M0029,Hull City,Matt Targett,CB,DEF,False,0
M0029,Hull City,Mohamed Belloumi,DM,MID,False,0
M0029,Hull City,Liam Millar,CM,MID,False,0
M0029,Hull City,Kieran Dowell,AM,MID,True,90
M0029,Hull City,Matt Crooks,RW,MID,True,90
M0029,Hull City,Regan Slater,LW,MID,False,0
M0029,Hull City,Eliot Matazo,CM,MID,False,0
M0029,Hull City,Abdülkadir Ömür,AM,MID,False,0
M0029,Hull City,Abu Kamara,DM,MID,True,90
M0029,Hull City,Óscar Zambrano,DM,MID,True,90
M0029,Hull City,David Akintola,CM,MID,False,0
M0029,Hull City,Darko Gyabi,AM,MID,False,0
M0029,Hull City,Hidemasa Morita,RW,MID,True,90
M0029,Hull City,Oli McBurnie,ST,FWD,False,0
M0029,Hull City,Enis Destan,RW,FWD,False,0
M0029,Hull City,Mason Burstow,LW,FWD,True,90
M0030,Everton,Jordan Pickford,GK,GK,True,90
M0030,Everton,Mark Travers,GK,GK,False,0
M0030,Everton,Tom King,GK,GK,False,0
M0030,Everton,James Tarkowski,RB,DEF,True,90
M0030,Everton,Jarrad Branthwaite,CB,DEF,False,0
M0030,Everton,Michael Keane,CB,DEF,True,90
M0030,Everton,Jake O'Brien,LB,DEF,True,90
M0030,Everton,Vitalii Mykolenko,CB,DEF,False,0
M0030,Everton,Nathan Patterson,RB,DEF,True,90
M0030,Everton,Adam Aznou,LB,DEF,False,0
M0030,Everton,Kiernan Dewsbury-Hall,DM,MID,False,0
M0030,Everton,Iliman Ndiaye,CM,MID,False,0
M0030,Everton,James Garner,AM,MID,True,90
M0030,Everton,Tim Iroegbunam,RW,MID,False,0
M0030,Everton,Dwight McNeil,LW,MID,False,0
M0030,Everton,Tyrique George,CM,MID,False,0
M0030,Everton,Carlos Alcaraz Durán,AM,MID,True,90
M0030,Everton,Harrison Armstrong,DM,MID,True,90
M0030,Everton,Tyler Dibling,DM,MID,False,0
M0030,Everton,Merlin Röhl,CM,MID,True,90
M0030,Everton,Hayden Hackney,AM,MID,True,90
M0030,Everton,Norberto Bercique Gomes Betuncal,ST,FWD,False,0
M0030,Everton,Thierno Barry,RW,FWD,True,90
M0030,Spurs,Guglielmo Vicario,GK,GK,False,0
M0030,Spurs,Brandon Austin,GK,GK,False,0
M0030,Spurs,Antonín Kinský,GK,GK,False,0
M0030,Spurs,Martin Dubravka,GK,GK,True,90
M0030,Spurs,Jan Paul van Hecke,RB,DEF,True,90
M0030,Spurs,Marcos Senesi Barón,CB,DEF,False,0
M0030,Spurs,Pedro Porro Sauceda,CB,DEF,False,0
M0030,Spurs,Cristian Romero,LB,DEF,False,0
M0030,Spurs,Kevin Danso,CB,DEF,True,90
M0030,Spurs,Andrew Robertson,RB,DEF,False,0
M0030,Spurs,Micky van de Ven,LB,DEF,False,0
M0030,Spurs,Djed Spence,RB,DEF,False,0
M0030,Spurs,Destiny Udogie,CB,DEF,True,90
M0030,Spurs,Ashley Phillips,CB,DEF,False,0
M0030,Spurs,Ben Davies,LB,DEF,True,90
M0030,Spurs,Jun'ai Byfield,CB,DEF,False,0
M0030,Spurs,James Rowswell,RB,DEF,False,0
M0030,Spurs,João Victor de Souza Menezes,LB,DEF,False,0
M0030,Spurs,Sandro Tonali,DM,MID,True,90
M0030,Spurs,Mohammed Kudus,CM,MID,False,0
M0030,Spurs,Xavi Simons,AM,MID,True,90
M0030,Spurs,Mathys Tel,RW,MID,False,0
M0030,Spurs,James Maddison,LW,MID,False,0
M0030,Spurs,Rodrigo Bentancur,CM,MID,True,90
M0030,Spurs,Wilson Odobert,AM,MID,False,0
M0030,Spurs,Pape Matar Sarr,DM,MID,False,0
M0030,Spurs,Conor Gallagher,DM,MID,False,0
M0030,Spurs,Lucas Bergvall,CM,MID,False,0
M0030,Spurs,Dejan Kulusevski,AM,MID,True,90
M0030,Spurs,Archie Gray,RW,MID,True,90
M0030,Spurs,Mikey Moore,LW,MID,False,0
M0030,Spurs,Callum Olusesi,CM,MID,False,0
M0030,Spurs,Mateus Fernandes,AM,MID,False,0
M0030,Spurs,Dominic Solanke-Mitchell,ST,FWD,True,90
M0030,Spurs,Richarlison de Andrade,RW,FWD,False,0
M0030,Spurs,Dane Scarlett,LW,FWD,False,0
M0031,Bournemouth,Đorđe Petrović,GK,GK,False,0
M0031,Bournemouth,Fraser Forster,GK,GK,False,0
M0031,Bournemouth,Will Dennis,GK,GK,True,90
M0031,Bournemouth,James Hill,RB,DEF,True,90
M0031,Bournemouth,Adrien Truffert,CB,DEF,True,90
M0031,Bournemouth,Bafodé Diakité,CB,DEF,False,0
M0031,Bournemouth,Veljko Milosavljevic,LB,DEF,False,0
M0031,Bournemouth,Adam Smith,CB,DEF,True,90
M0031,Bournemouth,Julián Araujo Zúñiga,RB,DEF,False,0
M0031,Bournemouth,Julio Soler Barreto,LB,DEF,True,90
M0031,Bournemouth,Rayan Vitor Simplício Rocha,DM,MID,False,0
M0031,Bournemouth,Marcus Tavernier,CM,MID,True,90
M0031,Bournemouth,Alex Scott,AM,MID,True,90
M0031,Bournemouth,Justin Kluivert,RW,MID,False,0
M0031,Bournemouth,Lewis Cook,LW,MID,False,0
M0031,Bournemouth,Ben Gannon-Doak,CM,MID,True,90
M0031,Bournemouth,Tyler Adams,AM,MID,False,0
M0031,Bournemouth,David Brooks,DM,MID,True,90
M0031,Bournemouth,Ryan Christie,DM,MID,False,0
M0031,Bournemouth,Alex Tóth,CM,MID,False,0
M0031,Bournemouth,Amine Adli,AM,MID,True,90
M0031,Bournemouth,Junior Kroupi,RW,MID,False,0
M0031,Bournemouth,Francisco Evanilson de Lima Barbosa,ST,FWD,False,0
M0031,Bournemouth,Enes Ünal,RW,FWD,True,90
M0031,Bournemouth,Álvaro Rodríguez,LW,FWD,False,0
M0031,Everton,Jordan Pickford,GK,GK,False,0
M0031,Everton,Mark Travers,GK,GK,False,0
M0031,Everton,Tom King,GK,GK,True,90
M0031,Everton,James Tarkowski,RB,DEF,False,0
M0031,Everton,Jarrad Branthwaite,CB,DEF,True,90
M0031,Everton,Michael Keane,CB,DEF,True,90
M0031,Everton,Jake O'Brien,LB,DEF,True,90
M0031,Everton,Vitalii Mykolenko,CB,DEF,False,0
M0031,Everton,Nathan Patterson,RB,DEF,True,90
M0031,Everton,Adam Aznou,LB,DEF,False,0
M0031,Everton,Kiernan Dewsbury-Hall,DM,MID,True,90
M0031,Everton,Iliman Ndiaye,CM,MID,False,0
M0031,Everton,James Garner,AM,MID,True,90
M0031,Everton,Tim Iroegbunam,RW,MID,False,0
M0031,Everton,Dwight McNeil,LW,MID,True,90
M0031,Everton,Tyrique George,CM,MID,False,0
M0031,Everton,Carlos Alcaraz Durán,AM,MID,True,90
M0031,Everton,Harrison Armstrong,DM,MID,False,0
M0031,Everton,Tyler Dibling,DM,MID,False,0
M0031,Everton,Merlin Röhl,CM,MID,True,90
M0031,Everton,Hayden Hackney,AM,MID,False,0
M0031,Everton,Norberto Bercique Gomes Betuncal,ST,FWD,True,90
M0031,Everton,Thierno Barry,RW,FWD,False,0
M0032,Coventry City,Oliver Dovin,GK,GK,True,90
M0032,Coventry City,Ben Wilson,GK,GK,False,0
M0032,Coventry City,Bobby Thomas,RB,DEF,False,0
M0032,Coventry City,Liam Kitching,CB,DEF,False,0
M0032,Coventry City,Milan van Ewijk,CB,DEF,False,0
M0032,Coventry City,Jay Dasilva,LB,DEF,False,0
M0032,Coventry City,Kaine Kesler-Hayden,CB,DEF,True,90
M0032,Coventry City,Jake Bidwell,RB,DEF,True,90
M0032,Coventry City,Joel Latibeaudiere,LB,DEF,True,90
M0032,Coventry City,Luke Woolfenden,RB,DEF,False,0
M0032,Coventry City,Miguel Brau,CB,DEF,True,90
M0032,Coventry City,Aurèle Amenda,CB,DEF,False,0
M0032,Coventry City,Frank Onyeka,DM,MID,False,0
M0032,Coventry City,Jack Rudoni,CM,MID,True,90
M0032,Coventry City,Matt Grimes,AM,MID,False,0
M0032,Coventry City,Tatsuhiro Sakamoto,RW,MID,True,90
M0032,Coventry City,Ephron Mason-Clark,LW,MID,True,90
M0032,Coventry City,Josh Eccles,CM,MID,False,0
M0032,Coventry City,Victor Torp,AM,MID,True,90
M0032,Coventry City,George Shepherd,DM,MID,True,90
M0032,Coventry City,Loum Tchaouna,DM,MID,False,0
M0032,Coventry City,Raphael Borges Rodrigues,CM,MID,False,0
M0032,Coventry City,Kaine Andrews,AM,MID,False,0
M0032,Coventry City,Haji Wright,ST,FWD,False,0
M0032,Coventry City,Brandon Thomas-Asante,RW,FWD,False,0
M0032,Coventry City,Ellis Simms,LW,FWD,False,0
M0032,Coventry City,Jahnoah Markelo,ST,FWD,True,90
M0032,Coventry City,Norman Bassette,ST,FWD,False,0
M0032,Aston Villa,Emiliano Martínez Romero,GK,GK,True,90
M0032,Aston Villa,Marco Bizot,GK,GK,False,0
M0032,Aston Villa,Lucas Digne,RB,DEF,False,0
M0032,Aston Villa,Ezri Konsa Ngoyo,CB,DEF,True,90
M0032,Aston Villa,Matty Cash,CB,DEF,False,0
M0032,Aston Villa,Tyrone Mings,LB,DEF,False,0
M0032,Aston Villa,Pau Torres,CB,DEF,True,90
M0032,Aston Villa,Ian Maatsen,RB,DEF,True,90
M0032,Aston Villa,Victor Lindelöf,LB,DEF,True,90
M0032,Aston Villa,Andrés García,RB,DEF,False,0
M0032,Aston Villa,Kosta Nedeljkovic,CB,DEF,False,0
M0032,Aston Villa,Lamare Bogarde,DM,MID,False,0
M0032,Aston Villa,Emiliano Buendía Stati,CM,MID,False,0
M0032,Aston Villa,Evann Guessand,AM,MID,False,0
M0032,Aston Villa,Leon Bailey,RW,MID,False,0
M0032,Aston Villa,John McGinn,LW,MID,False,0
M0032,Aston Villa,Ross Barkley,CM,MID,False,0
M0032,Aston Villa,Boubacar Kamara,AM,MID,False,0
M0032,Aston Villa,Amadou Onana,DM,MID,False,0
M0032,Aston Villa,Samuel Iling-Junior,DM,MID,True,90
M0032,Aston Villa,Bradley Burrowes,CM,MID,True,90
M0032,Aston Villa,George Hemmings,AM,MID,False,0
M0032,Aston Villa,Alysson Edward Franco da Rocha dos Santos,RW,MID,False,0
M0032,Aston Villa,Johan Manzambi,LW,MID,True,90
M0032,Aston Villa,Joao Gomes,CM,MID,True,90
M0032,Aston Villa,Alejandro Garnacho Ferreyra,AM,MID,True,90
M0032,Aston Villa,Ollie Watkins,ST,FWD,True,90
M0032,Aston Villa,Tammy Abraham,RW,FWD,False,0
M0033,Ipswich Town,Christian Walton,GK,GK,False,0
M0033,Ipswich Town,Alex Palmer,GK,GK,True,90
M0033,Ipswich Town,David Button,GK,GK,False,0
M0033,Ipswich Town,Kayne van Oevelen,GK,GK,False,0
M0033,Ipswich Town,Kjell Scherpen,GK,GK,False,0
M0033,Ipswich Town,Issa Diop,RB,DEF,True,90
M0033,Ipswich Town,Cédric Kipré,CB,DEF,True,90
M0033,Ipswich Town,Dara O'Shea,CB,DEF,True,90
M0033,Ipswich Town,Leif Davis,LB,DEF,True,90
M0033,Ipswich Town,Jacob Greaves,CB,DEF,False,0
M0033,Ipswich Town,Ben Johnson,RB,DEF,False,0
M0033,Ipswich Town,Darnell Furlong,LB,DEF,False,0
M0033,Ipswich Town,Marcelino Núñez,DM,MID,True,90
M0033,Ipswich Town,Azor Matusiwa,CM,MID,True,90
M0033,Ipswich Town,Wes Burns,AM,MID,False,0
M0033,Ipswich Town,Jack Taylor,RW,MID,False,0
M0033,Ipswich Town,Jack Clarke,LW,MID,False,0
M0033,Ipswich Town,Chiedozie Ogbene,CM,MID,True,90
M0033,Ipswich Town,Abdul Fatawu,AM,MID,False,0
M0033,Ipswich Town,Jaden Philogene,DM,MID,True,90
M0033,Ipswich Town,Sam Szmodics,DM,MID,False,0
M0033,Ipswich Town,Kasey McAteer,CM,MID,False,0
M0033,Ipswich Town,Anis Mehmeti,AM,MID,False,0
M0033,Ipswich Town,Daizen Maeda,RW,MID,True,90
M0033,Ipswich Town,Emersonn Correia da Silva,ST,FWD,False,0
M0033,Ipswich Town,George Hirst,RW,FWD,False,0
M0033,Ipswich Town,Chuba Akpom,LW,FWD,False,0
M0033,Ipswich Town,Sindre Walle Egeli,ST,FWD,True,90
M0033,Ipswich Town,Ali Al-Hamadi,ST,FWD,False,0
M0033,Man City,Gianluigi Donnarumma,GK,GK,True,90
M0033,Man City,James Trafford,GK,GK,False,0
M0033,Man City,Marcus Bettinelli,GK,GK,False,0
M0033,Man City,Nico O'Reilly,RB,DEF,True,90
M0033,Man City,Marc Guéhi,CB,DEF,False,0
M0033,Man City,Matheus Nunes,CB,DEF,False,0
M0033,Man City,Rúben dos Santos Gato Alves Dias,LB,DEF,False,0
M0033,Man City,Joško Gvardiol,CB,DEF,True,90
M0033,Man City,Rayan Aït-Nouri,RB,DEF,False,0
M0033,Man City,Abdukodir Khusanov,LB,DEF,True,90
M0033,Man City,Max Alleyne,RB,DEF,False,0
M0033,Man City,Rico Lewis,CB,DEF,False,0
M0033,Man City,Vitor de Oliveira Nunes dos Reis,CB,DEF,True,90
M0033,Man City,Jack Grealish,DM,MID,False,0
M0033,Man City,Antoine Semenyo,CM,MID,False,0
M0033,Man City,Phil Foden,AM,MID,False,0
M0033,Man City,Rayan Cherki,RW,MID,False,0
M0033,Man City,Jérémy Doku,LW,MID,False,0
M0033,Man City,Rodrigo 'Rodri' Hernandez Cascante,CM,MID,True,90
M0033,Man City,Sávio Moreira de Oliveira,AM,MID,True,90
M0033,Man City,Tijjani Reijnders,DM,MID,False,0
M0033,Man City,Nico González Iglesias,DM,MID,False,0
M0033,Man City,Mateo Kovačić,CM,MID,True,90
M0033,Man City,Claudio Echeverri,AM,MID,True,90
M0033,Man City,Kalvin Phillips,RW,MID,True,90
M0033,Man City,Divine Mukasa,LW,MID,False,0
M0033,Man City,Jeremy Monga,CM,MID,False,0
M0033,Man City,Elliot Anderson,AM,MID,False,0
M0033,Man City,Omar Marmoush,ST,FWD,True,90
M0033,Man City,Erling Haaland,RW,FWD,False,0
M0034,Leeds,Lucas Estella Perri,GK,GK,True,90
M0034,Leeds,Jaka Bijol,RB,DEF,True,90
M0034,Leeds,Joe Rodon,CB,DEF,True,90
M0034,Leeds,Jayden Bogle,CB,DEF,True,90
M0034,Leeds,Gabriel Gudmundsson,LB,DEF,True,90
M0034,Leeds,James Justin,CB,DEF,False,0
M0034,Leeds,Sebastiaan Bornauw,RB,DEF,False,0
M0034,Leeds,Tarik Muharemović,LB,DEF,False,0
M0034,Leeds,Harry Wilson,DM,MID,False,0
M0034,Leeds,Anton Stach,CM,MID,True,90
M0034,Leeds,Noah Okafor,AM,MID,False,0
M0034,Leeds,Brenden Aaronson,RW,MID,True,90
M0034,Leeds,Ethan Ampadu,LW,MID,False,0
M0034,Leeds,Sean Longstaff,CM,MID,False,0
